path,name,type,size,parent
../venv/lib/python3.11/site-packages/pip/_vendor/resolvelib/__pycache__/__init__.cpython-311.pyc,__init__.cpython-311.pyc,file,811,../venv/lib/python3.11/site-packages/pip/_vendor/resolvelib/__pycache__
../venv/lib/python3.11/site-packages/pip/_vendor/resolvelib/providers.py,providers.py,file,5871,../venv/lib/python3.11/site-packages/pip/_vendor/resolvelib
../venv/lib/python3.11/site-packages/pip/_vendor/resolvelib/structs.py,structs.py,file,4963,../venv/lib/python3.11/site-packages/pip/_vendor/resolvelib
../venv/lib/python3.11/site-packages/pip/_vendor/resolvelib/reporters.py,reporters.py,file,1601,../venv/lib/python3.11/site-packages/pip/_vendor/resolvelib
../venv/lib/python3.11/site-packages/pip/_vendor/typing_extensions.py,typing_extensions.py,file,84101,../venv/lib/python3.11/site-packages/pip/_vendor
../venv/lib/python3.11/site-packages/pip/_vendor/platformdirs,platformdirs,directory,107500,../venv/lib/python3.11/site-packages/pip/_vendor
../venv/lib/python3.11/site-packages/pip/_vendor/platformdirs/macos.py,macos.py,file,2800,../venv/lib/python3.11/site-packages/pip/_vendor/platformdirs
../venv/lib/python3.11/site-packages/pip/_vendor/platformdirs/unix.py,unix.py,file,7448,../venv/lib/python3.11/site-packages/pip/_vendor/platformdirs
../venv/lib/python3.11/site-packages/pip/_vendor/platformdirs/version.py,version.py,file,160,../venv/lib/python3.11/site-packages/pip/_vendor/platformdirs
../venv/lib/python3.11/site-packages/pip/_vendor/platformdirs/__init__.py,__init__.py,file,18003,../venv/lib/python3.11/site-packages/pip/_vendor/platformdirs
../venv/lib/python3.11/site-packages/pip/_vendor/platformdirs/__pycache__,__pycache__,directory,60784,../venv/lib/python3.11/site-packages/pip/_vendor/platformdirs
../venv/lib/python3.11/site-packages/pip/_vendor/platformdirs/__pycache__/api.cpython-311.pyc,api.cpython-311.pyc,file,8356,../venv/lib/python3.11/site-packages/pip/_vendor/platformdirs/__pycache__
../venv/lib/python3.11/site-packages/pip/_vendor/platformdirs/__pycache__/android.cpython-311.pyc,android.cpython-311.pyc,file,6747,../venv/lib/python3.11/site-packages/pip/_vendor/platformdirs/__pycache__
../venv/lib/python3.11/site-packages/pip/_vendor/platformdirs/__pycache__/windows.cpython-311.pyc,windows.cpython-311.pyc,file,10738,../venv/lib/python3.11/site-packages/pip/_vendor/platformdirs/__pycache__
../venv/lib/python3.11/site-packages/pip/_vendor/platformdirs/__pycache__/macos.cpython-311.pyc,macos.cpython-311.pyc,file,4783,../venv/lib/python3.11/site-packages/pip/_vendor/platformdirs/__pycache__
../venv/lib/python3.11/site-packages/pip/_vendor/platformdirs/__pycache__/unix.cpython-311.pyc,unix.cpython-311.pyc,file,11849,../venv/lib/python3.11/site-packages/pip/_vendor/platformdirs/__pycache__
../venv/lib/python3.11/site-packages/pip/_vendor/platformdirs/__pycache__/version.cpython-311.pyc,version.cpython-311.pyc,file,370,../venv/lib/python3.11/site-packages/pip/_vendor/platformdirs/__pycache__
../venv/lib/python3.11/site-packages/pip/_vendor/platformdirs/__pycache__/__init__.cpython-311.pyc,__init__.cpython-311.pyc,file,15741,../venv/lib/python3.11/site-packages/pip/_vendor/platformdirs/__pycache__
../venv/lib/python3.11/site-packages/pip/_vendor/platformdirs/__pycache__/__main__.cpython-311.pyc,__main__.cpython-311.pyc,file,2200,../venv/lib/python3.11/site-packages/pip/_vendor/platformdirs/__pycache__
../venv/lib/python3.11/site-packages/pip/_vendor/platformdirs/api.py,api.py,file,5706,../venv/lib/python3.11/site-packages/pip/_vendor/platformdirs
../venv/lib/python3.11/site-packages/pip/_vendor/platformdirs/android.py,android.py,file,4303,../venv/lib/python3.11/site-packages/pip/_vendor/platformdirs
../venv/lib/python3.11/site-packages/pip/_vendor/platformdirs/windows.py,windows.py,file,7098,../venv/lib/python3.11/site-packages/pip/_vendor/platformdirs
../venv/lib/python3.11/site-packages/pip/_vendor/platformdirs/__main__.py,__main__.py,file,1198,../venv/lib/python3.11/site-packages/pip/_vendor/platformdirs
../venv/lib/python3.11/site-packages/pip/__init__.py,__init__.py,file,357,../venv/lib/python3.11/site-packages/pip
../venv/lib/python3.11/site-packages/pip/__pycache__,__pycache__,directory,4533,../venv/lib/python3.11/site-packages/pip
../venv/lib/python3.11/site-packages/pip/__pycache__/__pip-runner__.cpython-311.pyc,__pip-runner__.cpython-311.pyc,file,2566,../venv/lib/python3.11/site-packages/pip/__pycache__
../venv/lib/python3.11/site-packages/pip/__pycache__/__init__.cpython-311.pyc,__init__.cpython-311.pyc,file,829,../venv/lib/python3.11/site-packages/pip/__pycache__
../venv/lib/python3.11/site-packages/pip/__pycache__/__main__.cpython-311.pyc,__main__.cpython-311.pyc,file,1138,../venv/lib/python3.11/site-packages/pip/__pycache__
../venv/lib/python3.11/site-packages/pip/py.typed,py.typed,file,286,../venv/lib/python3.11/site-packages/pip
../venv/lib/python3.11/site-packages/pip/__pip-runner__.py,__pip-runner__.py,file,1444,../venv/lib/python3.11/site-packages/pip
../venv/lib/python3.11/site-packages/pip/__main__.py,__main__.py,file,1198,../venv/lib/python3.11/site-packages/pip
../venv/lib/python3.11/site-packages/pip 2,pip 2,directory,0,../venv/lib/python3.11/site-packages
../venv/lib/python3.11/site-packages/somepackage,somepackage,directory,5307,../venv/lib/python3.11/site-packages
../venv/lib/python3.11/site-packages/somepackage/version.py,version.py,file,417,../venv/lib/python3.11/site-packages/somepackage
../venv/lib/python3.11/site-packages/somepackage/__init__.py,__init__.py,file,292,../venv/lib/python3.11/site-packages/somepackage
../venv/lib/python3.11/site-packages/somepackage/__pycache__,__pycache__,directory,3603,../venv/lib/python3.11/site-packages/somepackage
../venv/lib/python3.11/site-packages/somepackage/__pycache__/module1.cpython-311.pyc,module1.cpython-311.pyc,file,1257,../venv/lib/python3.11/site-packages/somepackage/__pycache__
../venv/lib/python3.11/site-packages/somepackage/__pycache__/module2.cpython-311.pyc,module2.cpython-311.pyc,file,890,../venv/lib/python3.11/site-packages/somepackage/__pycache__
../venv/lib/python3.11/site-packages/somepackage/__pycache__/version.cpython-311.pyc,version.cpython-311.pyc,file,948,../venv/lib/python3.11/site-packages/somepackage/__pycache__
../venv/lib/python3.11/site-packages/somepackage/__pycache__/__init__.cpython-311.pyc,__init__.cpython-311.pyc,file,508,../venv/lib/python3.11/site-packages/somepackage/__pycache__
../venv/lib/python3.11/site-packages/somepackage/module1.py,module1.py,file,647,../venv/lib/python3.11/site-packages/somepackage
../venv/lib/python3.11/site-packages/somepackage/module2.py,module2.py,file,348,../venv/lib/python3.11/site-packages/somepackage
../venv/lib/python3.11/site-packages/setuptools-67.6.1.dist-info,setuptools-67.6.1.dist-info,directory,46679,../venv/lib/python3.11/site-packages
../venv/lib/python3.11/site-packages/setuptools-67.6.1.dist-info/RECORD,RECORD,file,36539,../venv/lib/python3.11/site-packages/setuptools-67.6.1.dist-info
../venv/lib/python3.11/site-packages/setuptools-67.6.1.dist-info/LICENSE,LICENSE,file,1050,../venv/lib/python3.11/site-packages/setuptools-67.6.1.dist-info
../venv/lib/python3.11/site-packages/setuptools-67.6.1.dist-info/WHEEL,WHEEL,file,92,../venv/lib/python3.11/site-packages/setuptools-67.6.1.dist-info
../venv/lib/python3.11/site-packages/setuptools-67.6.1.dist-info/entry_points.txt,entry_points.txt,file,2740,../venv/lib/python3.11/site-packages/setuptools-67.6.1.dist-info
../venv/lib/python3.11/site-packages/setuptools-67.6.1.dist-info/top_level.txt,top_level.txt,file,41,../venv/lib/python3.11/site-packages/setuptools-67.6.1.dist-info
../venv/lib/python3.11/site-packages/setuptools-67.6.1.dist-info/REQUESTED,REQUESTED,file,0,../venv/lib/python3.11/site-packages/setuptools-67.6.1.dist-info
../venv/lib/python3.11/site-packages/setuptools-67.6.1.dist-info/INSTALLER,INSTALLER,file,4,../venv/lib/python3.11/site-packages/setuptools-67.6.1.dist-info
../venv/lib/python3.11/site-packages/setuptools-67.6.1.dist-info/METADATA,METADATA,file,6213,../venv/lib/python3.11/site-packages/setuptools-67.6.1.dist-info
../venv/lib/python3.11/site-packages/distutils-precedence.pth,distutils-precedence.pth,file,151,../venv/lib/python3.11/site-packages
../venv/lib/python3.11/site-packages/SQLAlchemy-1.4.48.dist-info,SQLAlchemy-1.4.48.dist-info,directory,47862,../venv/lib/python3.11/site-packages
../venv/lib/python3.11/site-packages/SQLAlchemy-1.4.48.dist-info/RECORD,RECORD,file,36609,../venv/lib/python3.11/site-packages/SQLAlchemy-1.4.48.dist-info
../venv/lib/python3.11/site-packages/SQLAlchemy-1.4.48.dist-info/LICENSE,LICENSE,file,1100,../venv/lib/python3.11/site-packages/SQLAlchemy-1.4.48.dist-info
../venv/lib/python3.11/site-packages/SQLAlchemy-1.4.48.dist-info/WHEEL,WHEEL,file,115,../venv/lib/python3.11/site-packages/SQLAlchemy-1.4.48.dist-info
../venv/lib/python3.11/site-packages/SQLAlchemy-1.4.48.dist-info/top_level.txt,top_level.txt,file,11,../venv/lib/python3.11/site-packages/SQLAlchemy-1.4.48.dist-info
../venv/lib/python3.11/site-packages/SQLAlchemy-1.4.48.dist-info/INSTALLER,INSTALLER,file,4,../venv/lib/python3.11/site-packages/SQLAlchemy-1.4.48.dist-info
../venv/lib/python3.11/site-packages/SQLAlchemy-1.4.48.dist-info/METADATA,METADATA,file,10023,../venv/lib/python3.11/site-packages/SQLAlchemy-1.4.48.dist-info
../venv/lib/python3.11/site-packages/six.py,six.py,file,34549,../venv/lib/python3.11/site-packages
../venv/lib/python3.11/site-packages/task,task,directory,50891,../venv/lib/python3.11/site-packages
../venv/lib/python3.11/site-packages/task/task_done.py,task_done.py,file,727,../venv/lib/python3.11/site-packages/task
../venv/lib/python3.11/site-packages/task/task_describe.py,task_describe.py,file,1489,../venv/lib/python3.11/site-packages/task
../venv/lib/python3.11/site-packages/task/database.py,database.py,file,5259,../venv/lib/python3.11/site-packages/task
../venv/lib/python3.11/site-packages/task/__init__.py,__init__.py,file,22,../venv/lib/python3.11/site-packages/task
../venv/lib/python3.11/site-packages/task/__pycache__,__pycache__,directory,33480,../venv/lib/python3.11/site-packages/task
../venv/lib/python3.11/site-packages/task/__pycache__/main.cpython-311.pyc,main.cpython-311.pyc,file,2828,../venv/lib/python3.11/site-packages/task/__pycache__
../venv/lib/python3.11/site-packages/task/__pycache__/task_add.cpython-311.pyc,task_add.cpython-311.pyc,file,2158,../venv/lib/python3.11/site-packages/task/__pycache__
../venv/lib/python3.11/site-packages/task/__pycache__/task_rm.cpython-311.pyc,task_rm.cpython-311.pyc,file,1757,../venv/lib/python3.11/site-packages/task/__pycache__
../venv/lib/python3.11/site-packages/task/__pycache__/utils.cpython-311.pyc,utils.cpython-311.pyc,file,5914,../venv/lib/python3.11/site-packages/task/__pycache__
../venv/lib/python3.11/site-packages/task/__pycache__/task_list.cpython-311.pyc,task_list.cpython-311.pyc,file,6224,../venv/lib/python3.11/site-packages/task/__pycache__
../venv/lib/python3.11/site-packages/task/__pycache__/task_done.cpython-311.pyc,task_done.cpython-311.pyc,file,1702,../venv/lib/python3.11/site-packages/task/__pycache__
../venv/lib/python3.11/site-packages/task/__pycache__/database.cpython-311.pyc,database.cpython-311.pyc,file,9489,../venv/lib/python3.11/site-packages/task/__pycache__
../venv/lib/python3.11/site-packages/task/__pycache__/task_describe.cpython-311.pyc,task_describe.cpython-311.pyc,file,3180,../venv/lib/python3.11/site-packages/task/__pycache__
../venv/lib/python3.11/site-packages/task/__pycache__/__init__.cpython-311.pyc,__init__.cpython-311.pyc,file,228,../venv/lib/python3.11/site-packages/task/__pycache__
../venv/lib/python3.11/site-packages/task/task_add.py,task_add.py,file,992,../venv/lib/python3.11/site-packages/task
../venv/lib/python3.11/site-packages/task/utils.py,utils.py,file,2956,../venv/lib/python3.11/site-packages/task
../venv/lib/python3.11/site-packages/task/task_rm.py,task_rm.py,file,758,../venv/lib/python3.11/site-packages/task
../venv/lib/python3.11/site-packages/task/main.py,main.py,file,1245,../venv/lib/python3.11/site-packages/task
../venv/lib/python3.11/site-packages/task/task_list.py,task_list.py,file,3963,../venv/lib/python3.11/site-packages/task
../venv/lib/python3.11/site-packages/rich,rich,directory,1740215,../venv/lib/python3.11/site-packages
../venv/lib/python3.11/site-packages/rich/themes.py,themes.py,file,102,../venv/lib/python3.11/site-packages/rich
../venv/lib/python3.11/site-packages/rich/screen.py,screen.py,file,1273,../venv/lib/python3.11/site-packages/rich
../venv/lib/python3.11/site-packages/rich/logging.py,logging.py,file,10571,../venv/lib/python3.11/site-packages/rich
../venv/lib/python3.11/site-packages/rich/measure.py,measure.py,file,5185,../venv/lib/python3.11/site-packages/rich
../venv/lib/python3.11/site-packages/rich/tree.py,tree.py,file,8732,../venv/lib/python3.11/site-packages/rich
../venv/lib/python3.11/site-packages/rich/console.py,console.py,file,68276,../venv/lib/python3.11/site-packages/rich
../venv/lib/python3.11/site-packages/rich/live_render.py,live_render.py,file,3114,../venv/lib/python3.11/site-packages/rich
../venv/lib/python3.11/site-packages/rich/_emoji_codes.py,_emoji_codes.py,file,140235,../venv/lib/python3.11/site-packages/rich
../venv/lib/python3.11/site-packages/rich/box.py,box.py,file,8910,../venv/lib/python3.11/site-packages/rich
../venv/lib/python3.11/site-packages/rich/color.py,color.py,file,17176,../venv/lib/python3.11/site-packages/rich
../venv/lib/python3.11/site-packages/rich/_timer.py,_timer.py,file,357,../venv/lib/python3.11/site-packages/rich
../venv/lib/python3.11/site-packages/rich/tabulate.py,tabulate.py,file,2287,../venv/lib/python3.11/site-packages/rich
../venv/lib/python3.11/site-packages/rich/align.py,align.py,file,10042,../venv/lib/python3.11/site-packages/rich
../venv/lib/python3.11/site-packages/rich/theme.py,theme.py,file,3593,../venv/lib/python3.11/site-packages/rich
../venv/lib/python3.11/site-packages/rich/style.py,style.py,file,23422,../venv/lib/python3.11/site-packages/rich
../venv/lib/python3.11/site-packages/rich/default_styles.py,default_styles.py,file,6377,../venv/lib/python3.11/site-packages/rich
../venv/lib/python3.11/site-packages/rich/_wrap.py,_wrap.py,file,1804,../venv/lib/python3.11/site-packages/rich
../venv/lib/python3.11/site-packages/rich/_log_render.py,_log_render.py,file,2876,../venv/lib/python3.11/site-packages/rich
../venv/lib/python3.11/site-packages/rich/emoji.py,emoji.py,file,1962,../venv/lib/python3.11/site-packages/rich
../venv/lib/python3.11/site-packages/rich/layout.py,layout.py,file,8073,../venv/lib/python3.11/site-packages/rich
../venv/lib/python3.11/site-packages/rich/containers.py,containers.py,file,5363,../venv/lib/python3.11/site-packages/rich
../venv/lib/python3.11/site-packages/rich/_emoji_replace.py,_emoji_replace.py,file,462,../venv/lib/python3.11/site-packages/rich
../venv/lib/python3.11/site-packages/rich/traceback.py,traceback.py,file,22829,../venv/lib/python3.11/site-packages/rich
../venv/lib/python3.11/site-packages/rich/protocol.py,protocol.py,file,313,../venv/lib/python3.11/site-packages/rich
../venv/lib/python3.11/site-packages/rich/_loop.py,_loop.py,file,1236,../venv/lib/python3.11/site-packages/rich
../venv/lib/python3.11/site-packages/rich/control.py,control.py,file,1423,../venv/lib/python3.11/site-packages/rich
../venv/lib/python3.11/site-packages/rich/_lru_cache.py,_lru_cache.py,file,1185,../venv/lib/python3.11/site-packages/rich
../venv/lib/python3.11/site-packages/rich/filesize.py,filesize.py,file,1884,../venv/lib/python3.11/site-packages/rich
../venv/lib/python3.11/site-packages/rich/_palettes.py,_palettes.py,file,7063,../venv/lib/python3.11/site-packages/rich
../venv/lib/python3.11/site-packages/rich/__init__.py,__init__.py,file,4008,../venv/lib/python3.11/site-packages/rich
../venv/lib/python3.11/site-packages/rich/_pick.py,_pick.py,file,423,../venv/lib/python3.11/site-packages/rich
../venv/lib/python3.11/site-packages/rich/file_proxy.py,file_proxy.py,file,1657,../venv/lib/python3.11/site-packages/rich
../venv/lib/python3.11/site-packages/rich/__pycache__,__pycache__,directory,1012693,../venv/lib/python3.11/site-packages/rich
../venv/lib/python3.11/site-packages/rich/__pycache__/markdown.cpython-311.pyc,markdown.cpython-311.pyc,file,31767,../venv/lib/python3.11/site-packages/rich/__pycache__
../venv/lib/python3.11/site-packages/rich/__pycache__/theme.cpython-311.pyc,theme.cpython-311.pyc,file,7107,../venv/lib/python3.11/site-packages/rich/__pycache__
../venv/lib/python3.11/site-packages/rich/__pycache__/color.cpython-311.pyc,color.cpython-311.pyc,file,26176,../venv/lib/python3.11/site-packages/rich/__pycache__
../venv/lib/python3.11/site-packages/rich/__pycache__/segment.cpython-311.pyc,segment.cpython-311.pyc,file,19428,../venv/lib/python3.11/site-packages/rich/__pycache__
../venv/lib/python3.11/site-packages/rich/__pycache__/tabulate.cpython-311.pyc,tabulate.cpython-311.pyc,file,3039,../venv/lib/python3.11/site-packages/rich/__pycache__
../venv/lib/python3.11/site-packages/rich/__pycache__/_emoji_replace.cpython-311.pyc,_emoji_replace.cpython-311.pyc,file,1245,../venv/lib/python3.11/site-packages/rich/__pycache__
../venv/lib/python3.11/site-packages/rich/__pycache__/highlighter.cpython-311.pyc,highlighter.cpython-311.pyc,file,7050,../venv/lib/python3.11/site-packages/rich/__pycache__
../venv/lib/python3.11/site-packages/rich/__pycache__/_emoji_codes.cpython-311.pyc,_emoji_codes.cpython-311.pyc,file,208535,../venv/lib/python3.11/site-packages/rich/__pycache__
../venv/lib/python3.11/site-packages/rich/__pycache__/layout.cpython-311.pyc,layout.cpython-311.pyc,file,13127,../venv/lib/python3.11/site-packages/rich/__pycache__
../venv/lib/python3.11/site-packages/rich/__pycache__/_ratio.cpython-311.pyc,_ratio.cpython-311.pyc,file,6979,../venv/lib/python3.11/site-packages/rich/__pycache__
../venv/lib/python3.11/site-packages/rich/__pycache__/ansi.cpython-311.pyc,ansi.cpython-311.pyc,file,10479,../venv/lib/python3.11/site-packages/rich/__pycache__
../venv/lib/python3.11/site-packages/rich/__pycache__/file_proxy.cpython-311.pyc,file_proxy.cpython-311.pyc,file,3852,../venv/lib/python3.11/site-packages/rich/__pycache__
../venv/lib/python3.11/site-packages/rich/__pycache__/cells.cpython-311.pyc,cells.cpython-311.pyc,file,5585,../venv/lib/python3.11/site-packages/rich/__pycache__
../venv/lib/python3.11/site-packages/rich/__pycache__/containers.cpython-311.pyc,containers.cpython-311.pyc,file,10580,../venv/lib/python3.11/site-packages/rich/__pycache__
../venv/lib/python3.11/site-packages/rich/__pycache__/rule.cpython-311.pyc,rule.cpython-311.pyc,file,6717,../venv/lib/python3.11/site-packages/rich/__pycache__
../venv/lib/python3.11/site-packages/rich/__pycache__/constrain.cpython-311.pyc,constrain.cpython-311.pyc,file,2435,../venv/lib/python3.11/site-packages/rich/__pycache__
../venv/lib/python3.11/site-packages/rich/__pycache__/_windows.cpython-311.pyc,_windows.cpython-311.pyc,file,2957,../venv/lib/python3.11/site-packages/rich/__pycache__
../venv/lib/python3.11/site-packages/rich/__pycache__/_log_render.cpython-311.pyc,_log_render.cpython-311.pyc,file,4461,../venv/lib/python3.11/site-packages/rich/__pycache__
../venv/lib/python3.11/site-packages/rich/__pycache__/style.cpython-311.pyc,style.cpython-311.pyc,file,29605,../venv/lib/python3.11/site-packages/rich/__pycache__
../venv/lib/python3.11/site-packages/rich/__pycache__/_palettes.cpython-311.pyc,_palettes.cpython-311.pyc,file,5264,../venv/lib/python3.11/site-packages/rich/__pycache__
../venv/lib/python3.11/site-packages/rich/__pycache__/terminal_theme.cpython-311.pyc,terminal_theme.cpython-311.pyc,file,2148,../venv/lib/python3.11/site-packages/rich/__pycache__
../venv/lib/python3.11/site-packages/rich/__pycache__/_cell_widths.cpython-311.pyc,_cell_widths.cpython-311.pyc,file,7848,../venv/lib/python3.11/site-packages/rich/__pycache__
../venv/lib/python3.11/site-packages/rich/__pycache__/logging.cpython-311.pyc,logging.cpython-311.pyc,file,13237,../venv/lib/python3.11/site-packages/rich/__pycache__
../venv/lib/python3.11/site-packages/rich/__pycache__/_loop.cpython-311.pyc,_loop.cpython-311.pyc,file,2128,../venv/lib/python3.11/site-packages/rich/__pycache__
../venv/lib/python3.11/site-packages/rich/__pycache__/pretty.cpython-311.pyc,pretty.cpython-311.pyc,file,29812,../venv/lib/python3.11/site-packages/rich/__pycache__
../venv/lib/python3.11/site-packages/rich/__pycache__/abc.cpython-311.pyc,abc.cpython-311.pyc,file,1928,../venv/lib/python3.11/site-packages/rich/__pycache__
../venv/lib/python3.11/site-packages/rich/__pycache__/scope.cpython-311.pyc,scope.cpython-311.pyc,file,4199,../venv/lib/python3.11/site-packages/rich/__pycache__
../venv/lib/python3.11/site-packages/rich/__pycache__/default_styles.cpython-311.pyc,default_styles.cpython-311.pyc,file,9992,../venv/lib/python3.11/site-packages/rich/__pycache__
../venv/lib/python3.11/site-packages/rich/__pycache__/_spinners.cpython-311.pyc,_spinners.cpython-311.pyc,file,16352,../venv/lib/python3.11/site-packages/rich/__pycache__
../venv/lib/python3.11/site-packages/rich/__pycache__/bar.cpython-311.pyc,bar.cpython-311.pyc,file,4472,../venv/lib/python3.11/site-packages/rich/__pycache__
../venv/lib/python3.11/site-packages/rich/__pycache__/errors.cpython-311.pyc,errors.cpython-311.pyc,file,2107,../venv/lib/python3.11/site-packages/rich/__pycache__
../venv/lib/python3.11/site-packages/rich/__pycache__/progress.cpython-311.pyc,progress.cpython-311.pyc,file,51237,../venv/lib/python3.11/site-packages/rich/__pycache__
../venv/lib/python3.11/site-packages/rich/__pycache__/prompt.cpython-311.pyc,prompt.cpython-311.pyc,file,16135,../venv/lib/python3.11/site-packages/rich/__pycache__
../venv/lib/python3.11/site-packages/rich/__pycache__/text.cpython-311.pyc,text.cpython-311.pyc,file,57857,../venv/lib/python3.11/site-packages/rich/__pycache__
../venv/lib/python3.11/site-packages/rich/__pycache__/live_render.cpython-311.pyc,live_render.cpython-311.pyc,file,4718,../venv/lib/python3.11/site-packages/rich/__pycache__
../venv/lib/python3.11/site-packages/rich/__pycache__/filesize.cpython-311.pyc,filesize.cpython-311.pyc,file,2688,../venv/lib/python3.11/site-packages/rich/__pycache__
../venv/lib/python3.11/site-packages/rich/__pycache__/_inspect.cpython-311.pyc,_inspect.cpython-311.pyc,file,13430,../venv/lib/python3.11/site-packages/rich/__pycache__
../venv/lib/python3.11/site-packages/rich/__pycache__/control.cpython-311.pyc,control.cpython-311.pyc,file,2796,../venv/lib/python3.11/site-packages/rich/__pycache__
../venv/lib/python3.11/site-packages/rich/__pycache__/_stack.cpython-311.pyc,_stack.cpython-311.pyc,file,1143,../venv/lib/python3.11/site-packages/rich/__pycache__
../venv/lib/python3.11/site-packages/rich/__pycache__/emoji.cpython-311.pyc,emoji.cpython-311.pyc,file,4119,../venv/lib/python3.11/site-packages/rich/__pycache__
../venv/lib/python3.11/site-packages/rich/__pycache__/themes.cpython-311.pyc,themes.cpython-311.pyc,file,370,../venv/lib/python3.11/site-packages/rich/__pycache__
../venv/lib/python3.11/site-packages/rich/__pycache__/palette.cpython-311.pyc,palette.cpython-311.pyc,file,5921,../venv/lib/python3.11/site-packages/rich/__pycache__
../venv/lib/python3.11/site-packages/rich/__pycache__/screen.cpython-311.pyc,screen.cpython-311.pyc,file,2376,../venv/lib/python3.11/site-packages/rich/__pycache__
../venv/lib/python3.11/site-packages/rich/__pycache__/measure.cpython-311.pyc,measure.cpython-311.pyc,file,7164,../venv/lib/python3.11/site-packages/rich/__pycache__
../venv/lib/python3.11/site-packages/rich/__pycache__/tree.cpython-311.pyc,tree.cpython-311.pyc,file,12027,../venv/lib/python3.11/site-packages/rich/__pycache__
../venv/lib/python3.11/site-packages/rich/__pycache__/status.cpython-311.pyc,status.cpython-311.pyc,file,6812,../venv/lib/python3.11/site-packages/rich/__pycache__
../venv/lib/python3.11/site-packages/rich/__pycache__/protocol.cpython-311.pyc,protocol.cpython-311.pyc,file,754,../venv/lib/python3.11/site-packages/rich/__pycache__
../venv/lib/python3.11/site-packages/rich/__pycache__/_lru_cache.cpython-311.pyc,_lru_cache.cpython-311.pyc,file,2378,../venv/lib/python3.11/site-packages/rich/__pycache__
../venv/lib/python3.11/site-packages/rich/__pycache__/markup.cpython-311.pyc,markup.cpython-311.pyc,file,8536,../venv/lib/python3.11/site-packages/rich/__pycache__
../venv/lib/python3.11/site-packages/rich/__pycache__/jupyter.cpython-311.pyc,jupyter.cpython-311.pyc,file,4687,../venv/lib/python3.11/site-packages/rich/__pycache__
../venv/lib/python3.11/site-packages/rich/__pycache__/align.cpython-311.pyc,align.cpython-311.pyc,file,12967,../venv/lib/python3.11/site-packages/rich/__pycache__
../venv/lib/python3.11/site-packages/rich/__pycache__/live.cpython-311.pyc,live.cpython-311.pyc,file,20064,../venv/lib/python3.11/site-packages/rich/__pycache__
../venv/lib/python3.11/site-packages/rich/__pycache__/_wrap.cpython-311.pyc,_wrap.cpython-311.pyc,file,2757,../venv/lib/python3.11/site-packages/rich/__pycache__
../venv/lib/python3.11/site-packages/rich/__pycache__/table.cpython-311.pyc,table.cpython-311.pyc,file,42740,../venv/lib/python3.11/site-packages/rich/__pycache__
../venv/lib/python3.11/site-packages/rich/__pycache__/panel.cpython-311.pyc,panel.cpython-311.pyc,file,9220,../venv/lib/python3.11/site-packages/rich/__pycache__
../venv/lib/python3.11/site-packages/rich/__pycache__/syntax.cpython-311.pyc,syntax.cpython-311.pyc,file,32161,../venv/lib/python3.11/site-packages/rich/__pycache__
../venv/lib/python3.11/site-packages/rich/__pycache__/progress_bar.cpython-311.pyc,progress_bar.cpython-311.pyc,file,10645,../venv/lib/python3.11/site-packages/rich/__pycache__
../venv/lib/python3.11/site-packages/rich/__pycache__/pager.cpython-311.pyc,pager.cpython-311.pyc,file,2144,../venv/lib/python3.11/site-packages/rich/__pycache__
../venv/lib/python3.11/site-packages/rich/__pycache__/styled.cpython-311.pyc,styled.cpython-311.pyc,file,2441,../venv/lib/python3.11/site-packages/rich/__pycache__
../venv/lib/python3.11/site-packages/rich/__pycache__/spinner.cpython-311.pyc,spinner.cpython-311.pyc,file,5192,../venv/lib/python3.11/site-packages/rich/__pycache__
../venv/lib/python3.11/site-packages/rich/__pycache__/_timer.cpython-311.pyc,_timer.cpython-311.pyc,file,898,../venv/lib/python3.11/site-packages/rich/__pycache__
../venv/lib/python3.11/site-packages/rich/__pycache__/_pick.cpython-311.pyc,_pick.cpython-311.pyc,file,809,../venv/lib/python3.11/site-packages/rich/__pycache__
../venv/lib/python3.11/site-packages/rich/__pycache__/padding.cpython-311.pyc,padding.cpython-311.pyc,file,7294,../venv/lib/python3.11/site-packages/rich/__pycache__
../venv/lib/python3.11/site-packages/rich/__pycache__/color_triplet.cpython-311.pyc,color_triplet.cpython-311.pyc,file,1888,../venv/lib/python3.11/site-packages/rich/__pycache__
../venv/lib/python3.11/site-packages/rich/__pycache__/console.cpython-311.pyc,console.cpython-311.pyc,file,87830,../venv/lib/python3.11/site-packages/rich/__pycache__
../venv/lib/python3.11/site-packages/rich/__pycache__/traceback.cpython-311.pyc,traceback.cpython-311.pyc,file,27989,../venv/lib/python3.11/site-packages/rich/__pycache__
../venv/lib/python3.11/site-packages/rich/__pycache__/__init__.cpython-311.pyc,__init__.cpython-311.pyc,file,5155,../venv/lib/python3.11/site-packages/rich/__pycache__
../venv/lib/python3.11/site-packages/rich/__pycache__/diagnose.cpython-311.pyc,diagnose.cpython-311.pyc,file,451,../venv/lib/python3.11/site-packages/rich/__pycache__
../venv/lib/python3.11/site-packages/rich/__pycache__/columns.cpython-311.pyc,columns.cpython-311.pyc,file,10643,../venv/lib/python3.11/site-packages/rich/__pycache__
../venv/lib/python3.11/site-packages/rich/__pycache__/box.cpython-311.pyc,box.cpython-311.pyc,file,12027,../venv/lib/python3.11/site-packages/rich/__pycache__
